,pid,a,b,gid,gname,difficulty,avg_correct,avg_duration,avg_done,gnumber,gnumber_1,gnumber_2
224,0cb8f228-57e9-11e7-bfc2-074fdc9dfa32,0.814186560780764,0.5,a3bc66e4-53f4-11e7-8a3a-f323ee9be2d9,一次函数的图象辨析,75.0,0.2222222222222222,102719.77777777775,9,19-2.2.13,19,2
225,48841096-04bc-11e8-b0ff-038f20b18d3f,0.7430327046087158,1.3127905739841048,a242b5ac-53f4-11e7-89aa-db07b54455e9,利用中位线的性质求线段长,65.0,0.7647058823529411,54388.58823529412,17,18-1.2.6,18,1
226,cf885cf4-e57d-11e7-bfae-8f97fbce5811,0.9976931936240744,0.12305245324426535,a2243230-53f4-11e7-89a5-a7dc5b6af5e2,已知“一组对边”或“对角线”判定平行四边形,75.0,0.5254237288135594,33425.949152542365,59,18-1.2.2,18,1
227,dbbd236a-1cfa-11e8-b388-cb3e6a55c939,0.986208843995916,-0.3008246581314705,a35a7bd2-53f4-11e7-8a1f-639b8601411c,根据题意列函数关系式,85.0,0.4378698224852071,47512.566074950686,507,19-1.1.5,19,1
228,e7bb10c8-57e8-11e7-b569-3785d2404951,0.8830917952896834,0.8766727949793696,a036b84e-53f4-11e7-893b-d72e8014f461,二次根式有意义的条件(简单),55.0,0.6805437553101105,16778.984719864176,1178,16-1.1.2,16,1
229,eee87798-e57b-11e7-b052-6baa85fdc4b5,0.791547556553997,-1.5,a2243230-53f4-11e7-89a5-a7dc5b6af5e2,已知“一组对边”或“对角线”判定平行四边形,65.0,0.4,12701.6,5,18-1.2.2,18,1
230,f697af20-57e8-11e7-b9fa-2b13881b15fd,0.2265321157468676,2.8559590213181467,a0a56b2c-53f4-11e7-894b-834d376ee0d4,化简复合二次根式,95.0,0.9444444444444444,12036.777777777776,90,16-9.1.3,16,9
231,04292cae-57e9-11e7-bd68-ff8043b0f2bc,0.5967675167021463,1.687115928198193,a3d737e4-53f4-11e7-8a42-af9172eff8be,根据一次函数图象求一元一次方程的解,65.0,0.8285714285714286,59131.28571428573,35,19-2.3.1,19,2
232,492142f2-cf70-11e7-aedd-e3dacb2003c2,0.7032258514370838,1.4181478826918956,a03a92ca-53f4-11e7-893c-679e35bc8574,二次根式加减混合运算(含字母),75.0,0.7837837837837838,21859.85135135135,74,16-3.1.4,16,3
233,ca417798-27fa-11e8-bdd6-33e1287f48d0,0.4225771330743656,-2.1460019767200733,a0a56b2c-53f4-11e7-894b-834d376ee0d4,化简复合二次根式,95.0,0.11127379209370424,31631.467057101025,683,16-9.1.3,16,9
234,f9f8b5b0-e636-11e7-83a3-e3140cb446d7,0.26831002153876443,-2.6701125880687626,a2df2f40-53f4-11e7-89ce-536ef2c3a0cb,在四边形中利用对称转化条件,85.0,0.06666666666666668,36258.23333333333,60,18-9.1.5,18,9
235,fbbdda1a-fc1b-11e7-8652-7b88354b0a2d,0.8226460291833805,-1.0829134713215427,a445c2fe-53f4-11e7-8a6a-534cd3cd9228,根据自变量及函数值的取值范围求一次函数的解析式,65.0,0.2790697674418605,44102.732558139534,86,19-2.2.28,19,2
236,00cdfe2a-e535-11e7-97dc-03e83bb39279,0.9439495150805308,-0.6063579993405022,a242b5ac-53f4-11e7-89aa-db07b54455e9,利用中位线的性质求线段长,75.0,0.375,35862.05,40,18-1.2.6,18,1
237,7c51268a-e62f-11e7-8393-c781c16fd26c,0.1032489678628654,-3.6939483308710015,a2663dd8-53f4-11e7-89b2-83ce651d9af8,构造中位线与直角三角形斜边中线作证明,95.0,0.024390243902439025,46878.92682926829,410,18-2.1.8,18,2
238,e8aae18e-57e8-11e7-b5b0-776982ecc88c,0.9751638205948572,-0.4036517457725524,9ffed51e-53f4-11e7-892e-6357a018a8f6,二次根式的乘法,75.0,0.4166666666666667,26055.41666666667,12,16-2.1.1,16,2
239,eba92a6c-57e8-11e7-b68f-3f2d6fd37879,0.427072552652404,-2.1330685746701024,a112b826-53f4-11e7-896b-eb394ec22421,已知三角形三边求高,85.0,0.11267605633802814,54408.14788732395,142,17-9.1.6,17,9
240,ee22594e-57e8-11e7-b756-ffc938842208,0.7131974542112981,1.3921533408052686,a255b878-53f4-11e7-89ae-5b2a4119e0db,矩形的性质,55.0,0.7791461412151067,13592.988505747126,3654,18-2.1.2,18,2
241,040a9032-57e9-11e7-bd5e-d38d0ae4a12f,0.7338796447271718,1.337421121747635,a3d737e4-53f4-11e7-8a42-af9172eff8be,根据一次函数图象求一元一次方程的解,55.0,0.7692307692307693,15291.71794871795,39,19-2.3.1,19,2
242,6e2c3e48-f42e-11e7-a564-5fb009bf232d,0.11902174885238374,-3.543678815750177,a3fe7548-53f4-11e7-8a4c-972b206c2f7a,一次函数中复杂的面积问题,95.0,0.028277634961439587,23752.09254498715,389,19-2.3.12,19,2
243,efbda7fc-e615-11e7-9ca2-3f5c15fae713,0.3580460003329992,2.3431785348447693,a31fff0c-53f4-11e7-89f4-aba004c1289a,利用菱形的性质求角度,65.0,0.9081632653061223,57557.52040816326,98,18-2.2.4,18,2
244,acdc49f6-2699-11e8-b18a-53d4eea314af,0.9529915859997894,-0.5552861736648818,a2e6b51c-53f4-11e7-89d0-2b4545a74618,四边形中的将军饮马类问题,95.0,0.3854748603351955,16668.787709497206,358,18-9.1.7,18,9
245,cfc1a9cc-e61e-11e7-9f07-dfe8578d836c,0.56653057832662,-1.7629585627404425,a289d5ea-53f4-11e7-89ba-0f67bb7991bb,直接从四边形判定菱形,85.0,0.16,101957.888,125,18-2.2.8,18,2
246,edd614ee-57e8-11e7-b742-679b9c6cc9a1,0.8551807835632875,0.9767964671163196,a23ed50e-53f4-11e7-89a9-97470685f003,平行线间的距离,55.0,0.7,5656.1,10,18-1.2.5,18,1
247,ff1ef98c-57e8-11e7-bc15-43a0d334e81c,0.8463889758691999,1.0064417623984645,a378f4f4-53f4-11e7-8a29-5309cb62072c,正比例函数的图象特征,55.0,0.7058823529411765,16667.20588235294,34,19-2.1.3,19,2
248,7df69c3c-c9e6-11e7-8085-17576a02eec0,0.9078317126238584,-0.7778999478035752,a0f6c3e6-53f4-11e7-8965-6789b974ba50,已知直角三角形边长关系列方程计算,85.0,0.34,69228.62,50,17-1.1.19,17,1
249,e32e03a6-fc18-11e7-94e4-bf264fb3f4c4,0.8214656740213214,1.0865942488458635,a3d0af46-53f4-11e7-8a40-eb3b0a11bb59,给定直线上两点坐标，求一次函数解析式,55.0,0.7216494845360825,29806.634020618563,194,19-2.2.19,19,2
250,e6b43618-c9ef-11e7-80d9-33f5c53ebabd,0.4948792893124233,-1.947081795854272,a1bbf382-53f4-11e7-8982-8beffa0b6d3c,与正方形有关的计算,95.0,0.1346938775510204,36158.970068027214,735,17-1.1.23,17,1
251,eed8c0ee-57e8-11e7-b78f-c730498a4c06,0.791547556553997,-1.5,a2c315da-53f4-11e7-89c7-c7d431a3934d,与菱形的周长或面积相关的计算,65.0,0.25,48600.0,4,18-2.3.10,18,2
252,f2267d68-27f9-11e8-9970-bfa5d96ecf10,0.23257836201425916,-2.8272454709649883,a09f1e7a-53f4-11e7-894a-87976dea8b1a,在含有二次根式的等式中找规律,95.0,0.057142857142857134,48939.79107142856,560,16-9.1.2,16,9
253,049bb6b6-57e9-11e7-bd89-5f8a085346c3,0.814186560780764,0.5,a3dec25c-53f4-11e7-8a44-0f02827c2b59,根据一次函数图象求二元一次方程组的解,75.0,1.0,6007.9,10,19-2.3.3,19,2
254,082a7668-2053-11e8-ab48-fb36d68992e8,0.22801431883367795,-2.84885615656832,a10ee944-53f4-11e7-896a-078655a20c6a,折叠问题中的勾股定理,85.0,0.05594405594405594,78536.79020979021,143,17-1.1.21,17,1
255,2fb2cc0e-cf58-11e7-b104-c7e43e5201bf,0.9620712598907184,-0.498789708263301,a036b84e-53f4-11e7-893b-d72e8014f461,二次根式有意义的条件(简单),65.0,0.3970826580226904,43669.52998379254,617,16-1.1.2,16,1
256,80441dd6-2056-11e8-901a-d305280e5abf,0.4569139563976064,-2.049297971761086,a12c2e6e-53f4-11e7-8971-0fafa75d6550,利用勾股定理证明含有平方的式子,95.0,0.12215909090909093,13425.548295454546,352,17-2.1.5,17,2
257,c9d653aa-e58d-11e7-ad67-db6269df4e1b,0.8913421342411165,-0.8449624676786635,a22d07c0-53f4-11e7-89a6-7f59027fba57,利用全等三角形判定平行四边形,75.0,0.32642487046632124,58347.68393782384,193,18-1.2.3,18,1
258,ed991ee0-57e8-11e7-b72d-974b0b731ca2,0.9518366313473876,0.5620668795380748,a1f14e4c-53f4-11e7-899c-d78a55e93080,利用平行四边形的性质求角度,55.0,0.615916955017301,32387.75778546713,289,18-1.1.4,18,1
259,31db2caa-1d1a-11e8-bd19-433103f29bf0,0.8433637683977091,-1.0164638247501847,a3d0af46-53f4-11e7-8a40-eb3b0a11bb59,给定直线上两点坐标，求一次函数解析式,85.0,0.2921348314606741,11314.247191011233,89,19-2.2.19,19,2
260,71e3d284-e5f7-11e7-93ad-f3959fb3889f,0.8521921610063147,0.986963490425824,a30ce3c2-53f4-11e7-89e5-fb1e018b7a7c,利用矩形的性质求线段长,75.0,0.702020202020202,37307.24747474748,198,18-2.1.3,18,2
261,9fa48b82-e642-11e7-9638-fbce6796cccd,0.3129584815071966,-2.497680287410522,a2d622d8-53f4-11e7-89cc-47c30a1536a8,在四边形中利用角平分线转化条件,85.0,0.07894736842105263,38334.61842105263,76,18-9.1.3,18,9
262,19d495ae-2e79-11e8-b58c-df9e58f74ed4,0.4215111325357602,-2.149082006969881,a3092002-53f4-11e7-89e3-13a0602cf1d9,与平行四边形有关的面积计算或证明,95.0,0.11094224924012157,28100.565349544082,658,18-1.1.16,18,1
263,3e0e188e-205d-11e8-bb16-17fb2e60a8e6,0.8607117904030951,-0.9577231803793628,a1327f12-53f4-11e7-8973-f31bae9d724a,含30°角的直角三角形的三边关系,85.0,0.3037974683544304,20911.16455696203,79,17-1.1.10,17,1
264,ff05435c-57e8-11e7-bc0f-f3ff3dab04d4,0.7126041521728329,1.3937065739768892,a364a1ac-53f4-11e7-8a22-afd5f30f3089,判断图象是否为函数的图象,55.0,0.7794245858761988,16502.34960767219,1147,19-1.2.1,19,1
265,04f78914-57e9-11e7-bd9b-8fabe3cdce82,0.814186560780764,0.5,a3e2834c-53f4-11e7-8a45-73e21ab0be17,利用一次函数图象，已知x的范围求y的范围,75.0,1.0,25455.75,8,19-2.3.5,19,2
266,2242ac6a-30bf-11e8-b370-67ac113eb864,0.9969125064921288,-0.14235810493390005,a2f36316-53f4-11e7-89d3-b7cc327df110,利用矩形的性质与判定进行计算或证明,65.0,0.4705882352941176,110374.8,85,18-2.1.13,18,2
267,24d255d0-f450-11e7-b1d7-27e5bf5562c7,0.7161031470750658,1.3845337353020502,a43d821a-53f4-11e7-8a66-6778fe7ac01f,根据一次函数与坐标轴（或另一直线）的交点求字母,75.0,0.7777777777777778,19850.55555555556,27,19-2.2.27,19,2
268,a2a38776-276e-11e8-a883-1709eb08b4b2,0.9292978482422036,0.6810896787532588,a04233fe-53f4-11e7-893e-1f4b1775d9c0,利用乘法公式计算二次根式,75.0,0.6402877697841727,65422.73381294964,139,16-3.1.6,16,3
269,e135fee4-f43b-11e7-aea6-1b907d6391b4,0.7715661233510768,-1.23403291872514,a424a042-53f4-11e7-8a58-7f3afbf366ae,判断两个变量是不是正比例关系,65.0,0.25,48298.53125,32,19-2.1.2,19,2
270,f72cc16e-57e8-11e7-ba24-8ff54e9fd6ea,0.9978769628871564,-0.11804968008528274,a0976a5e-53f4-11e7-8948-cbdd21f0f7f1,分子有理化比较大小,95.0,0.47560975609756106,6141.878048780488,82,16-3.1.15,16,3
271,4bb9a826-1d07-11e8-8f17-4b4214c4b945,0.9304226258848208,-0.6756423321028173,a42d8fa4-53f4-11e7-8a5d-d7ffd09cb78a,给出正比例函数图象上的某点坐标，求函数解析式,75.0,0.3608247422680412,76890.18213058419,291,19-2.1.9,19,2
272,ab869d4c-f429-11e7-92ab-3f90b1ddc025,0.9618807019874152,-0.5000408514865001,a3e66368-53f4-11e7-8a46-ffdea7061af5,根据一次函数图象解不等式,75.0,0.3968253968253968,75059.30158730157,63,19-2.3.7,19,2
273,06b455a2-57e9-11e7-be18-37318d034cf9,0.8815758434407338,0.8823820001604743,a36afa84-53f4-11e7-8a24-375234305a08,从实际问题的函数图象中获取信息,75.0,0.6811145510835913,44638.01547987617,969,19-1.2.3,19,1
274,7109c946-57e9-11e7-b50e-7f537f67ac5e,0.3924412959933902,-2.2351829111348294,a4039802-53f4-11e7-8a4d-7f642ca3736d,一次函数与几何性质结合解决问题,95.0,0.1020408163265306,6543.2857142857165,49,19-9.1.1,19,9
275,ee030206-57e8-11e7-b750-035fa6da2390,0.4942634576230749,1.9487076224121915,a2532bf8-53f4-11e7-89ad-5f81dcf62b87,认识矩形,55.0,0.8655139289145053,13503.492315081652,2082,18-2.1.1,18,2
276,ee720bc4-57e8-11e7-b76d-efa672ccfde4,0.6695852843069042,1.5043964036076258,a27a938c-53f4-11e7-89b7-575fc9dc0c1a,菱形的性质,55.0,0.7988111568358482,14651.876085962505,2187,18-2.2.2,18,2
277,fd156790-e639-11e7-9d8e-f7be90330853,0.394080705659762,2.230211509142373,a311efd4-53f4-11e7-89e9-839bc0c66df4,结合矩形的性质证明全等三角形,65.0,0.8974641675854466,50056.9966923925,907,18-2.1.14,18,2
278,473d6604-e56a-11e7-b674-0f32f83af57d,0.9543195470264156,-0.5473863602610811,a22050f2-53f4-11e7-89a4-4b19f86fd80f,已知“两组对边”或“两组对角”判定平行四边形,55.0,0.3870967741935484,14480.774193548386,31,18-1.2.1,18,1
279,d9d3908c-e63d-11e7-8b54-17377712f40a,0.9860439597441604,0.3026170054329657,a310bff6-53f4-11e7-89e8-b3658a20211d,利用矩形的性质进行证明,75.0,0.5625,119401.4375,32,18-2.1.12,18,2
280,df690fe0-fc04-11e7-941d-afe6fa314685,0.3970955093403265,2.221107483056344,a38fdd5e-53f4-11e7-8a30-1f3e6a46b7e1,判断一次函数的图象经过的象限,55.0,0.8965517241379308,15232.75,116,19-2.2.5,19,2
281,edc5dac0-57e8-11e7-b73c-67fae4c110e9,0.9910723198222948,0.24205282476683815,a22050f2-53f4-11e7-89a4-4b19f86fd80f,已知“两组对边”或“两组对角”判定平行四边形,55.0,0.55,28087.85,40,18-1.2.1,18,1
282,edf8c99e-57e8-11e7-b74d-8feb404318a8,0.7252103387469934,-1.3605088471570137,a242b5ac-53f4-11e7-89aa-db07b54455e9,利用中位线的性质求线段长,55.0,0.2265625,104863.515625,128,18-1.2.6,18,1
283,673bf7d8-2767-11e8-a56d-039837107fd0,0.620882262262323,-1.6268424526981902,9fea6c64-53f4-11e7-8928-0703d2cf6822,二次根式有意义的条件(复杂),85.0,0.18091009988901224,26593.53829078801,901,16-1.1.3,16,1
284,70ec82a0-57e9-11e7-b506-f7ab0901926f,0.814186560780764,0.5,a3faaee0-53f4-11e7-8a4b-23dd747da94f,根据三角形的面积求一次函数的解析式,75.0,0.6666666666666666,136555.44444444447,9,19-2.3.11,19,2
285,ca7ff360-e56a-11e7-bd78-3f34ccb81ebd,0.791547556553997,-1.5,a22050f2-53f4-11e7-89a4-4b19f86fd80f,已知“两组对边”或“两组对角”判定平行四边形,65.0,0.75,20971.25,4,18-1.2.1,18,1
286,e89a14a8-57e8-11e7-b5ac-3bf782c30955,0.6668360089474721,1.5113665233323619,9ffed51e-53f4-11e7-892e-6357a018a8f6,二次根式的乘法,75.0,0.8,14851.066666666668,15,16-2.1.1,16,2
287,edb40e3a-57e8-11e7-b736-af81cc05ca8f,0.960034747011238,0.5120028246335105,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,55.0,0.6056338028169014,1245848.957746479,71,18-1.1.3,18,1
288,ee8c62b2-57e8-11e7-b775-3fa85a39ce67,0.7874425379853943,1.1886607835632004,a284cdac-53f4-11e7-89b9-f77f4c942b68,先判定平行四边形，再判定菱形,55.0,0.7413793103448276,24827.97660098522,812,18-2.2.7,18,2
289,fee827ae-57e8-11e7-bc08-9be552ac008a,0.8319170911180022,1.0536249897459344,a424a042-53f4-11e7-8a58-7f3afbf366ae,判断两个变量是不是正比例关系,55.0,0.7151898734177216,26557.5,158,19-2.1.2,19,2
290,61d36594-f439-11e7-9ab3-33e13dc9c97f,0.7444640417542888,-1.3089136073091499,a4222984-53f4-11e7-8a56-6f97d318d61a,给定函数和点的坐标，判断点在不在函数图象上,65.0,0.2360097323600973,51650.0900243309,1233,19-1.2.7,19,1
291,74ff287c-fc24-11e7-abf8-af311b4a2704,0.5843257784993144,-1.7182592393541034,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,55.0,0.16666666666666666,13112.166666666664,12,19-2.3.6,19,2
292,d6d9d36c-1cfe-11e8-b8eb-2f8d6926ea95,0.4379264815900898,-2.1021962448172666,a36868c8-53f4-11e7-8a23-4fa52ac347f0,判断实际问题对应的函数图象,95.0,0.11608961303462326,25183.09979633401,491,19-1.2.2,19,1
293,e8143124-30b1-11e8-ad2f-57aaec31a59b,0.6222320034757004,,a2940e84-53f4-11e7-89bc-3f3aecfb239c,利用正方形的性质求线段长,85.0,0.0,12657.0,5,18-2.3.2,18,2
294,eeb6daec-57e8-11e7-b784-4b2a62fa3074,0.9242617889076178,0.7049714067166957,a2bf43e2-53f4-11e7-89c6-47d6ed60a93f,与平行四边形周长或面积相关的计算,55.0,0.6451612903225806,32197.632258064517,155,18-2.3.8,18,2
295,086e2dfe-e633-11e7-ad05-7724fc4dbdf6,0.814186560780764,0.5,a3186134-53f4-11e7-89ee-a329e128e983,矩形中的折叠问题,75.0,0.6666666666666666,79748.77777777777,9,18-2.1.17,18,2
296,c566c7b6-1cf9-11e8-908f-db705315a9e3,0.8610036000103597,0.9567072924073701,a35a7bd2-53f4-11e7-8a1f-639b8601411c,根据题意列函数关系式,75.0,0.696,79467.088,125,19-1.1.5,19,1
297,d10cd0b2-28d2-11e8-923d-e3a2d8d5d9cc,0.13302083800904596,-3.426007700517823,a2ef957e-53f4-11e7-89d2-f7ad97a8404a,费马点问题,85.0,0.031746031746031744,23918.33333333333,63,18-9.1.9,18,9
298,f9863dc0-fc32-11e7-906b-d3845d3547b3,0.791547556553997,-1.5,a3dae0d8-53f4-11e7-8a43-b718b013ccf1,给定两个一次函数，求交点坐标,65.0,0.5,75240.75,4,19-2.3.2,19,2
299,ff74aac6-57e8-11e7-bc2e-33ba9f678606,0.5740335394407186,1.7440836612289272,a3ad80ac-53f4-11e7-8a36-7f878fc6b282,给定一次函数不经过的象限，求字母的取值范围,75.0,0.8372093023255814,27501.674418604653,43,19-2.2.9,19,2
300,ff7b22ac-57e8-11e7-bc30-a329b3149b91,0.9350655088844328,0.6526822843036539,a3ad80ac-53f4-11e7-8a36-7f878fc6b282,给定一次函数不经过的象限，求字母的取值范围,75.0,0.6344827586206897,50624.06206896552,145,19-2.2.9,19,2
301,95f1ce5c-cf58-11e7-874e-832d817ede72,0.3285060438513285,-2.442489005437339,9fea6c64-53f4-11e7-8928-0703d2cf6822,二次根式有意义的条件(复杂),75.0,0.08333333333333333,48407.522727272735,132,16-1.1.3,16,1
302,cf8c3bb8-2e79-11e8-bd7a-5f48e9089ff6,0.8896871015242455,-0.851413503012985,a3092002-53f4-11e7-89e3-13a0602cf1d9,与平行四边形有关的面积计算或证明,85.0,0.3251231527093596,53998.78817733991,406,18-1.1.16,18,1
303,d678ba6e-30c7-11e8-b30c-6f461fec55a8,0.8080706914410712,-2.5,a22d07c0-53f4-11e7-89a6-7f59027fba57,利用全等三角形判定平行四边形,55.0,0.42857142857142855,7969.571428571428,7,18-1.2.3,18,1
304,e9403428-57e8-11e7-b5dc-57600f52f3f3,0.7580494537031223,1.2717454740687062,a01abc20-53f4-11e7-8935-7376779a2c45,挖掘隐藏条件化简含字母的二次根式,85.0,0.757085020242915,28408.842105263164,247,16-2.1.7,16,2
305,ef9985fa-31a8-11e8-86ef-ebacc9d95b95,0.08875633317425849,-3.853921718765736,a412f77a-53f4-11e7-8a51-9b1cfdb4abd9,一次函数中的动点问题,85.0,0.020833333333333332,18718.02083333333,48,19-9.1.3,19,9
306,a92cfa76-e5fd-11e7-9071-bb2b5b916807,0.9751638205948572,-0.40365174577255214,a2bf43e2-53f4-11e7-89c6-47d6ed60a93f,与平行四边形周长或面积相关的计算,55.0,0.4166666666666667,67913.025,120,18-2.3.8,18,2
307,dcdd6a96-fc27-11e7-a68d-7b44b3911894,0.60707266843051,1.6613556819183142,a3f6d464-53f4-11e7-8a4a-37f0554774f9,求两个一次函数图象与坐标轴围成的三角形面积,55.0,0.8245614035087719,42665.15497076023,342,19-2.3.10,19,2
308,e86a99dc-f449-11e7-883f-8bba706b2a6d,0.6134877559956483,-1.6453247060450316,a44fe090-53f4-11e7-8a72-5b135f938879,作分段函数的图象,85.0,0.17796610169491525,61741.4406779661,118,19-2.2.24,19,2
309,f1427b74-fc19-11e7-8182-17f025cfa6fd,0.9772488703167216,0.3863434584259683,a11ce6f2-53f4-11e7-896e-6f17bb396af4,用勾股定理的逆定理判定直角三角形,65.0,0.5797665369649806,25169.354085603114,257,17-2.1.2,17,2
310,0646253c-57e9-11e7-bdf5-df1a93f69224,0.9508292924766764,-0.5679151211804188,a3729b54-53f4-11e7-8a27-6faee5525d95,理解函数的三种表示方法,55.0,0.3828828828828829,17392.063063063062,222,19-1.2.6,19,1
311,3071dcae-2055-11e8-972e-f790261b83e4,0.6222320034757004,,a12c2e6e-53f4-11e7-8971-0fafa75d6550,利用勾股定理证明含有平方的式子,85.0,1.0,40314.25,4,17-2.1.5,17,2
312,3edc2c46-cf69-11e7-9d10-e3f5dee036cf,0.9986802656810178,0.09307543909952123,a00f4afc-53f4-11e7-8932-dbd60ece173c,化成最简二次根式(不含字母),65.0,0.5192307692307693,46420.46153846153,52,16-2.1.5,16,2
313,9432faa2-d406-11e7-a494-dfdb6e96b18f,0.6222320034757004,,a08976d8-53f4-11e7-8945-bbc1719b1d56,已知字母的值(共轭二次根式)，对式子化简求值,85.0,0.0,3523.0,1,16-3.1.13,16,3
314,a5b9c000-c9f5-11e7-bb6f-77f7c3ca87ac,0.8333532455706996,-1.0490254782069068,a11a5766-53f4-11e7-896d-5b78f9d1dba0,逆命题与逆定理,75.0,0.2857142857142857,17392.758928571428,112,17-2.1.1,17,2
315,e0d6b31a-f429-11e7-9302-232e1d836923,0.5675496794891703,1.7603920365436638,a36afa84-53f4-11e7-8a24-375234305a08,从实际问题的函数图象中获取信息,65.0,0.8396226415094341,35963.07547169811,106,19-1.2.3,19,1
316,f62d2f2e-57e8-11e7-b9d9-e3b8c260a6ef,0.9865558548969408,0.2970171625040458,a00b8188-53f4-11e7-8931-e34f0e6ed499,二次根式的简算(乘方),75.0,0.5613445378151259,33415.07899159664,595,16-3.1.11,16,3
317,fa93f9e2-cf5e-11e7-9676-67ed486e6bdb,0.9820589995912048,-0.3430961037302009,a0067698-53f4-11e7-8930-d3ba4f60514d,二次根式的除法,55.0,0.4291497975708502,77168.34412955465,494,16-2.1.3,16,2
318,04f0e258-57e9-11e7-bd99-0b283d906271,1.0,-1.8680901240707995e-16,a3e2834c-53f4-11e7-8a45-73e21ab0be17,利用一次函数图象，已知x的范围求y的范围,75.0,0.5,21319.285714285714,14,19-2.3.5,19,2
319,5c1720b0-cf5d-11e7-b75a-2706b48b8a29,0.8259810483723129,1.0724561407806914,9ffed51e-53f4-11e7-892e-6357a018a8f6,二次根式的乘法,65.0,0.7188841201716738,39806.703862660936,466,16-2.1.1,16,2
320,bdbbf4b4-1d17-11e8-b387-4fdddcb9b334,0.8999089820358288,-0.8107876314584627,a3ad80ac-53f4-11e7-8a36-7f878fc6b282,给定一次函数不经过的象限，求字母的取值范围,75.0,0.3333333333333333,59283.91304347825,69,19-2.2.9,19,2
321,da125924-ca78-11e7-a83c-7771d48e8829,0.5440306089211194,-1.8199036201794283,a1cefbb2-53f4-11e7-898c-e3e4119acb05,构造或证明勾股数,95.0,0.1517996870109546,64968.929577464776,639,17-2.1.7,17,2
322,db4e3c78-ca13-11e7-8b79-ef81ec301565,0.791547556553997,-1.5,a120d8b6-53f4-11e7-896f-af7dcf88a45d,用勾股定理的逆定理判定锐角(钝角)三角形,65.0,0.0,12728.916666666664,12,17-2.1.3,17,2
323,8b2fc0e2-c9e4-11e7-9b73-e7e2689a698c,0.9950421930906108,0.18038944026042306,a0f6c3e6-53f4-11e7-8965-6789b974ba50,已知直角三角形边长关系列方程计算,75.0,0.5372670807453416,101105.5403726708,322,17-1.1.19,17,1
324,fe69c508-57e8-11e7-bbe5-47ff922cc642,0.5915864603451482,1.7000771755401685,a35420b6-53f4-11e7-8a1d-f716601f31b6,判断常量与变量,65.0,0.8305647840531561,20795.066445182725,602,19-1.1.1,19,1
325,44eb904e-f44a-11e7-92ff-df86f6c8b3cb,0.791547556553997,-1.5,a3ad80ac-53f4-11e7-8a36-7f878fc6b282,给定一次函数不经过的象限，求字母的取值范围,65.0,0.16666666666666666,71732.66666666669,6,19-2.2.9,19,2
326,65d1487a-f428-11e7-8eaa-03c4b6750aec,0.3856540043130637,-2.2559246737041168,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,85.0,0.1,20014.85,20,19-2.3.6,19,2
327,e8a1ed4a-57e8-11e7-b5ae-83f42a923162,0.957674667636265,0.5269017192774381,9ffed51e-53f4-11e7-892e-6357a018a8f6,二次根式的乘法,75.0,0.6086956521739131,24993.52173913044,23,16-2.1.1,16,2
328,06df9064-57e9-11e7-be27-03c824e9c489,0.9522800562036592,0.5594732240498562,a3ea2372-53f4-11e7-8a47-3f691dd50e7d,用一次函数解行程类问题,85.0,0.6153846153846154,36677.92307692308,13,19-3.1.1,19,3
329,50215090-28d2-11e8-88dd-13f10f50ee77,0.3316906143704753,-2.4314483728055705,a2ebc732-53f4-11e7-89d1-f3574d4b1a78,四边形中与运动有关的最值问题,95.0,0.08423913043478261,20000.23369565217,368,18-9.1.8,18,9
330,00533266-f44f-11e7-ba65-3b9a17754c43,0.814186560780764,0.5,a385bedc-53f4-11e7-8a2d-cf4f00acce6a,求一次函数与坐标轴的交点,75.0,0.0,92916.0,1,19-2.2.2,19,2
331,03c3adde-57e9-11e7-bd47-7bb126808215,0.814186560780764,0.5,a3c03eb8-53f4-11e7-8a3b-336a72fe3c91,一次函数的上下平移,75.0,1.0,14712.333333333336,3,19-2.2.14,19,2
332,de957ba6-30bd-11e8-b9c9-57b972f72df5,0.9519646297607446,-0.5613194236961948,a3186134-53f4-11e7-89ee-a329e128e983,矩形中的折叠问题,75.0,0.3842364532019704,58415.92939244662,609,18-2.1.17,18,2
333,05ea59fa-57e9-11e7-bdd9-97022f9c1dc0,0.8767385032669097,0.9003720103838362,a3b74dbc-53f4-11e7-8a38-1f47f4f5b406,给定一次函数，根据横(纵)坐标的取值范围求纵(横)坐标的取值范围,85.0,0.6847290640394089,10327.600985221676,203,19-2.2.11,19,2
334,04138d22-57e9-11e7-bd61-9bf7fe321ae0,0.986356215099912,0.2992135885387234,a3d737e4-53f4-11e7-8a42-af9172eff8be,根据一次函数图象求一元一次方程的解,55.0,0.5617977528089888,51711.49438202247,89,19-2.3.1,19,2
335,76b520f6-fc27-11e7-b832-a3c119881aef,0.6833041848048299,1.4694575017265945,a3f30dac-53f4-11e7-8a49-236c484431d1,求一次函数图象与坐标轴围成的三角形面积,55.0,0.7927927927927928,37071.08108108108,111,19-2.3.9,19,2
